id,label,color
1644,SI-MPO-LPO Lhx8 Gaba_1,#99922E
1645,SI-MPO-LPO Lhx8 Gaba_1,#3DCCAB
1646,SI-MPO-LPO Lhx8 Gaba_1,#A75CCC
1647,SI-MPO-LPO Lhx8 Gaba_1,#711799
1648,SI-MPO-LPO Lhx8 Gaba_1,#73FFCB
1649,SI-MPO-LPO Lhx8 Gaba_1,#990028
1650,SI-MPO-LPO Lhx8 Gaba_1,#5CFF26
1651,SI-MPO-LPO Lhx8 Gaba_1,#F1FF00
1652,SI-MPO-LPO Lhx8 Gaba_2,#8AFF4D
1653,SI-MPO-LPO Lhx8 Gaba_2,#73FF8F
1654,SI-MPO-LPO Lhx8 Gaba_2,#3F1799
1655,SI-MPO-LPO Lhx8 Gaba_2,#73FF8B
1656,SI-MPO-LPO Lhx8 Gaba_2,#4DFF6B
1657,SI-MPO-LPO Lhx8 Gaba_2,#F94D00
1658,SI-MPO-LPO Lhx8 Gaba_2,#005999
1659,SI-MPO-LPO Lhx8 Gaba_2,#5D992E
1660,SI-MPO-LPO Lhx8 Gaba_2,#CC1F6D
1661,SI-MPO-LPO Lhx8 Gaba_2,#00CC9E
1662,SI-MPO-LPO Lhx8 Gaba_3,#3DCC89
1663,SI-MPO-LPO Lhx8 Gaba_3,#4ECC3D
1664,SI-MPO-LPO Lhx8 Gaba_3,#FFE04D
1665,SI-MPO-LPO Lhx8 Gaba_3,#2F1799
1666,SI-MPO-LPO Lhx8 Gaba_3,#1FADCC
1667,SI-MPO-LPO Lhx8 Gaba_3,#FF73C5
1668,SI-MPO-LPO Lhx8 Gaba_3,#3D98CC
1669,SI-MPO-LPO Lhx8 Gaba_4,#63CC00
1670,SI-MPO-LPO Lhx8 Gaba_4,#CC7800
1671,SI-MPO-LPO Lhx8 Gaba_4,#64FF00
1672,SI-MPO-LPO Lhx8 Gaba_4,#CC1F28
1673,SI-MPO-LPO Lhx8 Gaba_4,#CC5400
1674,SI-MPO-LPO Lhx8 Gaba_4,#9700CC
1675,SI-MPO-LPO Lhx8 Gaba_5,#CC5D1F
1676,SI-MPO-LPO Lhx8 Gaba_5,#432600
1677,SI-MPO-LPO Lhx8 Gaba_5,#FFC126
1678,SI-MPO-LPO Lhx8 Gaba_5,#1F95CC
1679,SI-MPO-LPO Lhx8 Gaba_5,#739945
1680,MPO-LPO Lhx8 Gaba_1,#CCA75C
1681,MPO-LPO Lhx8 Gaba_1,#679900
1682,MPO-LPO Lhx8 Gaba_1,#CC3D9B
1683,MPO-LPO Lhx8 Gaba_1,#996A00
1684,MPO-LPO Lhx8 Gaba_1,#615CCC
1685,MPO-LPO Lhx8 Gaba_1,#997F00
1686,MPO-LPO Lhx8 Gaba_2,#4E4599
1687,MPO-LPO Lhx8 Gaba_2,#804D00
1688,MPO-LPO Lhx8 Gaba_2,#CC5C9C
1689,MPO-LPO Lhx8 Gaba_2,#2E7399
1690,MPO-LPO Lhx8 Gaba_2,#FF4F26
1691,MPO-LPO Lhx8 Gaba_2,#CCC61F
1692,MPO-LPO Lhx8 Gaba_3,#4B9945
1693,MPO-LPO Lhx8 Gaba_3,#73FFE2
1694,MPO-LPO Lhx8 Gaba_3,#1F6ACC
1695,MPO-LPO Lhx8 Gaba_3,#CC5B3D
1696,MPO-LPO Lhx8 Gaba_3,#CC553D
1697,MPO-LPO Lhx8 Gaba_3,#641FCC
1698,MPO-LPO Lhx8 Gaba_4,#B7CC1F
1699,MPO-LPO Lhx8 Gaba_4,#AC1FCC
1700,MPO-LPO Lhx8 Gaba_4,#009975
1701,MPO-LPO Lhx8 Gaba_4,#CA00CC
1702,MPO-LPO Lhx8 Gaba_4,#459960
1703,MPO-LPO Lhx8 Gaba_5,#BF1FCC
1704,MPO-LPO Lhx8 Gaba_5,#992E31
1705,MPO-LPO Lhx8 Gaba_5,#592E99
1706,BST-MPN Lhx6 Zfhx3 Gaba_1,#77CC1F
1707,BST-MPN Lhx6 Zfhx3 Gaba_1,#91FF73
1708,BST-MPN Lhx6 Zfhx3 Gaba_1,#1FCC6C
1709,BST-MPN Lhx6 Zfhx3 Gaba_1,#96FF4D
1710,BST-MPN Lhx6 Zfhx3 Gaba_1,#4D7F00
1711,BST-MPN Lhx6 Zfhx3 Gaba_1,#00FFAC
1712,BST-MPN Lhx6 Zfhx3 Gaba_2,#2C00CC
1713,BST-MPN Lhx6 Zfhx3 Gaba_2,#A43DCC
1714,BST-MPN Lhx6 Zfhx3 Gaba_2,#3D71CC
1715,BST-MPN Lhx6 Zfhx3 Gaba_2,#73FF7F
1716,BST Tac2 Gaba_1,#007700
1717,BST Tac2 Gaba_1,#B63DCC
1718,BST Tac2 Gaba_1,#CC3D42
1719,BST Tac2 Gaba_1,#FF4DBE
1720,BST Tac2 Gaba_1,#99005C
1721,BST Tac2 Gaba_1,#1F6CCC
1722,BST Tac2 Gaba_2,#457099
1723,BST Tac2 Gaba_2,#CC825C
1724,BST Tac2 Gaba_2,#971799
1725,BST Tac2 Gaba_2,#00FFC8
1726,PVR Six3 Gaba_1,#991726
1727,PVR Six3 Gaba_1,#CC0038
1728,PVR Six3 Gaba_1,#4DFFE4
1729,PVR Six3 Gaba_1,#005F00
1730,PVR Six3 Gaba_1,#75CC5C
1731,PVR Six3 Gaba_10,#457399
1732,PVR Six3 Gaba_10,#99008F
1733,PVR Six3 Gaba_11,#992E6C
1734,PVR Six3 Gaba_12,#6EFF26
1735,PVR Six3 Gaba_12,#CCA01F
1736,PVR Six3 Gaba_12,#994597
1737,PVR Six3 Gaba_13,#5C96CC
1738,PVR Six3 Gaba_13,#CC6200
1739,PVR Six3 Gaba_13,#40FF00
1740,PVR Six3 Gaba_13,#309900
1741,PVR Six3 Gaba_13,#0CFF00
1742,PVR Six3 Gaba_13,#99457B
1743,PVR Six3 Gaba_13,#FF8A73
1744,PVR Six3 Gaba_13,#69992E
1745,PVR Six3 Gaba_14,#83CC5C
1746,PVR Six3 Gaba_15,#994560
1747,PVR Six3 Gaba_2,#FF0041
1748,PVR Six3 Gaba_2,#991700
1749,PVR Six3 Gaba_2,#5C92CC
1750,PVR Six3 Gaba_2,#990025
1751,PVR Six3 Gaba_3,#2E5299
1752,PVR Six3 Gaba_3,#FF26E0
1753,PVR Six3 Gaba_3,#5CCCBA
1754,PVR Six3 Gaba_3,#453DCC
1755,PVR Six3 Gaba_3,#CC413D
1756,PVR Six3 Gaba_3,#998E17
1757,PVR Six3 Gaba_3,#3DCC72
1758,PVR Six3 Gaba_4,#552E99
1759,PVR Six3 Gaba_4,#5DCC00
1760,PVR Six3 Gaba_4,#FFCA4D
1761,PVR Six3 Gaba_5,#73FF00
1762,PVR Six3 Gaba_5,#CC0096
1763,PVR Six3 Gaba_5,#FFB573
1764,PVR Six3 Gaba_5,#79CC00
1765,PVR Six3 Gaba_5,#CC911F
1766,PVR Six3 Gaba_5,#263A00
1767,PVR Six3 Gaba_6,#FF2629
1768,PVR Six3 Gaba_6,#A6CC00
1769,PVR Six3 Gaba_6,#1F62CC
1770,PVR Six3 Gaba_6,#699917
1771,PVR Six3 Gaba_6,#3DCC91
1772,PVR Six3 Gaba_7,#421799
1773,PVR Six3 Gaba_7,#91CC3D
1774,PVR Six3 Gaba_7,#265200
1775,PVR Six3 Gaba_7,#4BFF00
1776,PVR Six3 Gaba_8,#5CCCA3
1777,PVR Six3 Gaba_8,#4DFF72
1778,PVR Six3 Gaba_8,#969900
1779,PVR Six3 Gaba_8,#CC453D
1780,PVR Six3 Gaba_9,#55CC00
1781,PVR Six3 Gaba_9,#FF26EC
1782,PVR Six3 Gaba_9,#CC3D1F
1783,PVR Six3 Gaba_9,#D62600
1784,PVH Six3 Prox1 Gaba_1,#914D00
1785,PVH Six3 Prox1 Gaba_1,#8D9917
1786,PVH Six3 Prox1 Gaba_1,#80FF00
1787,PVH Six3 Prox1 Gaba_1,#4DFFFC
1788,PVH Six3 Prox1 Gaba_1,#741FCC
1789,PVH Six3 Prox1 Gaba_1,#CC9700
1790,PVH Six3 Prox1 Gaba_1,#8CFF4D
1791,PVH Six3 Prox1 Gaba_2,#1FCCB9
1792,PVH Six3 Prox1 Gaba_2,#CCA15C
1793,PVH Six3 Prox1 Gaba_2,#5CCC7B
1794,PVH Six3 Prox1 Gaba_2,#DCFF00
1795,PVH Six3 Prox1 Gaba_2,#CC895C
1796,PVH Six3 Prox1 Gaba_3,#991780
1797,PVH Six3 Prox1 Gaba_3,#3D45CC
1798,PVH Six3 Prox1 Gaba_3,#4DFFD5
1799,PVH Six3 Prox1 Gaba_3,#94FF4D
1800,PVH Six3 Prox1 Gaba_4,#455B99
1801,PVH Six3 Prox1 Gaba_4,#3F0099
1802,PVH Six3 Prox1 Gaba_4,#5C9945
1803,PVH Six3 Prox1 Gaba_4,#589900
1804,PVH Six3 Prox1 Gaba_4,#66CC1F
1805,AHN-SBPV Gaba_1,#CC695C
1806,AHN-SBPV Gaba_1,#6D1FCC
1807,AHN-SBPV Gaba_1,#26FFB3
1808,AHN-SBPV Gaba_1,#775CCC
1809,AHN-SBPV Gaba_2,#2E7C99
1810,AHN-SBPV Gaba_2,#78CC5C
1811,AHN-SBPV Gaba_2,#2E9941
1812,AHN-SBPV Gaba_2,#95FF26
1813,AHN-SBPV Gaba_2,#99456E
1814,AHN-SBPV Gaba_2,#2E3599
1815,AHN-SBPV Gaba_3,#3DCC9F
1816,AHN-SBPV Gaba_3,#4DFFD7
1817,AHN-SBPV Gaba_3,#FFDC26
1818,AHN-SBPV Gaba_3,#996100
1819,AHN-SBPV Gaba_3,#1FCC63
1820,AHN-SBPV Gaba_3,#652E99
1821,AHN-SBPV Gaba_4,#CC1FB8
1822,AHN-SBPV Gaba_4,#904599
1823,AHN-SBPV Gaba_4,#87CC3D
1824,AHN-SBPV Gaba_4,#EDFF00
1825,AHN-SBPV Gaba_4,#00991E
1826,AHN-SBPV Gaba_5,#1FCC67
1827,AHN-SBPV Gaba_5,#FF00B9
1828,AHN-SBPV Gaba_5,#D80000
1829,AHN-SBPV Gaba_5,#1FCC90
1830,AHN-SBPV Gaba_6,#CC3B1F
1831,AHN-SBPV Gaba_6,#FF8300
1832,AHN-SBPV Gaba_6,#FF6E4D
1833,AHN-SBPV Gaba_6,#5CCC8F
1834,AHN-SBPV Gaba_6,#5C76CC
1835,AHN-SBPV Gaba_6,#994547
1836,AHN-SBPV Gaba_7,#994568
1837,AHN-SBPV Gaba_7,#464599
1838,AHN-SBPV Gaba_7,#26CD00
1839,AHN-SBPV Gaba_7,#4C9917
1840,AHN-SBPV Gaba_7,#FF4E4D
1841,SBPV-PVi Six3 Gaba_1,#FFE226
1842,SBPV-PVi Six3 Gaba_1,#2E4199
1843,SBPV-PVi Six3 Gaba_1,#CCB85C
1844,SBPV-PVi Six3 Gaba_1,#177F99
1845,SBPV-PVi Six3 Gaba_1,#559945
1846,SBPV-PVi Six3 Gaba_2,#CC1F77
1847,SBPV-PVi Six3 Gaba_2,#995F17
1848,SBPV-PVi Six3 Gaba_2,#B0CC5C
1849,SBPV-PVi Six3 Gaba_2,#492E99
1850,SBPV-PVi Six3 Gaba_2,#8D4599
1851,SBPV-PVi Six3 Gaba_2,#263700
1852,SBPV-PVi Six3 Gaba_3,#73FF99
1853,SBPV-PVi Six3 Gaba_3,#629945
1854,SBPV-PVi Six3 Gaba_3,#6B0000
1855,SBPV-PVi Six3 Gaba_3,#459954
1856,AHN Onecut3 Gaba_1,#00992D
1857,AHN Onecut3 Gaba_1,#997A45
1858,AHN Onecut3 Gaba_1,#1F2ECC
1859,AHN Onecut3 Gaba_1,#00BA00
1860,AHN Onecut3 Gaba_1,#1F4ACC
1861,AHN Onecut3 Gaba_1,#5C88CC
1862,AHN Onecut3 Gaba_1,#4500CC
1863,AHN Onecut3 Gaba_2,#4DFFB2
1864,AHN Onecut3 Gaba_2,#6A2E99
1865,AHN Onecut3 Gaba_2,#1F73CC
1866,AHN Onecut3 Gaba_2,#1FCC4B
1867,AHN Onecut3 Gaba_2,#C05CCC
1868,AHN Onecut3 Gaba_3,#455099
1869,AHN Onecut3 Gaba_3,#45996D
1870,AHN Onecut3 Gaba_3,#737D00
1871,AHN Onecut3 Gaba_3,#993D2E
1872,ZI Pax6 Gaba_1,#459983
1873,ZI Pax6 Gaba_1,#73FFB6
1874,ZI Pax6 Gaba_1,#F6FF4D
1875,ZI Pax6 Gaba_1,#73AB00
1876,ZI Pax6 Gaba_1,#4DFFEB
1877,ZI Pax6 Gaba_1,#175999
1878,ZI Pax6 Gaba_1,#619900
1879,ZI Pax6 Gaba_1,#BFCC1F
1880,ZI Pax6 Gaba_1,#FB4D00
1881,ZI Pax6 Gaba_1,#932E99
1882,ZI Pax6 Gaba_1,#9EFF73
1883,ZI Pax6 Gaba_10,#FFEA00
1884,ZI Pax6 Gaba_10,#996117
1885,ZI Pax6 Gaba_10,#17991C
1886,ZI Pax6 Gaba_11,#00FF3B
1887,ZI Pax6 Gaba_11,#85CC3D
1888,ZI Pax6 Gaba_11,#809917
1889,ZI Pax6 Gaba_11,#991799
1890,ZI Pax6 Gaba_11,#00FF93
1891,ZI Pax6 Gaba_12,#2E9932
1892,ZI Pax6 Gaba_12,#670099
1893,ZI Pax6 Gaba_12,#45994A
1894,ZI Pax6 Gaba_12,#26FF59
1895,ZI Pax6 Gaba_13,#300099
1896,ZI Pax6 Gaba_13,#CC7300
1897,ZI Pax6 Gaba_13,#4DFF8B
1898,ZI Pax6 Gaba_13,#B3CC5C
1899,ZI Pax6 Gaba_13,#008500
1900,ZI Pax6 Gaba_2,#00CC52
1901,ZI Pax6 Gaba_2,#73B900
1902,ZI Pax6 Gaba_2,#738C00
1903,ZI Pax6 Gaba_2,#99512E
1904,ZI Pax6 Gaba_2,#CC005A
1905,ZI Pax6 Gaba_3,#FF4D99
1906,ZI Pax6 Gaba_3,#670000
1907,ZI Pax6 Gaba_3,#2B2600
1908,ZI Pax6 Gaba_3,#110099
1909,ZI Pax6 Gaba_3,#489917
1910,ZI Pax6 Gaba_3,#459979
1911,ZI Pax6 Gaba_3,#2B0000
1912,ZI Pax6 Gaba_3,#FF73C7
1913,ZI Pax6 Gaba_3,#CCA21F
1914,ZI Pax6 Gaba_4,#FF73E1
1915,ZI Pax6 Gaba_4,#CC3D95
1916,ZI Pax6 Gaba_4,#4DDD00
1917,ZI Pax6 Gaba_4,#1FCCB2
1918,ZI Pax6 Gaba_4,#CC6D5C
1919,ZI Pax6 Gaba_4,#FFBB4D
1920,ZI Pax6 Gaba_4,#7C2E99
1921,ZI Pax6 Gaba_4,#99682E
1922,ZI Pax6 Gaba_4,#264300
1923,ZI Pax6 Gaba_4,#5CCC63
1924,ZI Pax6 Gaba_5,#5CCC5C
1925,ZI Pax6 Gaba_5,#264C00
1926,ZI Pax6 Gaba_5,#745CCC
1927,ZI Pax6 Gaba_6,#FF73D5
1928,ZI Pax6 Gaba_6,#E4FF73
1929,ZI Pax6 Gaba_6,#91CC5C
1930,ZI Pax6 Gaba_6,#99003D
1931,ZI Pax6 Gaba_6,#8A992E
1932,ZI Pax6 Gaba_6,#26EE00
1933,ZI Pax6 Gaba_7,#CCA91F
1934,ZI Pax6 Gaba_7,#792600
1935,ZI Pax6 Gaba_7,#5BFF4D
1936,ZI Pax6 Gaba_7,#B2FF73
1937,ZI Pax6 Gaba_7,#CC3D52
1938,ZI Pax6 Gaba_7,#7D4599
1939,ZI Pax6 Gaba_7,#CCAC5C
1940,ZI Pax6 Gaba_7,#F64D00
1941,ZI Pax6 Gaba_8,#99003F
1942,ZI Pax6 Gaba_8,#457C99
1943,ZI Pax6 Gaba_8,#5CCC90
1944,ZI Pax6 Gaba_8,#000F99
1945,ZI Pax6 Gaba_8,#990050
1946,ZI Pax6 Gaba_8,#459992
1947,ZI Pax6 Gaba_8,#73FFB4
1948,ZI Pax6 Gaba_8,#7C4599
1949,ZI Pax6 Gaba_8,#2E9963
1950,ZI Pax6 Gaba_9,#00CC60
1951,ZI Pax6 Gaba_9,#FF4DDB
1952,ZI Pax6 Gaba_9,#F4FF4D
1953,ZI Pax6 Gaba_9,#1B9917
1954,DMH-LHA Gsx1 Gaba_1,#3D9900
1955,DMH-LHA Gsx1 Gaba_1,#5600CC
1956,DMH-LHA Gsx1 Gaba_1,#3DCCA9
1957,DMH-LHA Gsx1 Gaba_1,#60CC3D
1958,DMH-LHA Gsx1 Gaba_1,#0012CC
1959,DMH-LHA Gsx1 Gaba_1,#00FF30
1960,DMH-LHA Gsx1 Gaba_1,#D7FF73
1961,DMH-LHA Gsx1 Gaba_1,#2E0099
1962,DMH-LHA Gsx1 Gaba_1,#009400
1963,DMH-LHA Gsx1 Gaba_1,#990070
1964,DMH-LHA Gsx1 Gaba_1,#26DC00
1965,DMH-LHA Gsx1 Gaba_1,#FFE34D
1966,DMH-LHA Gsx1 Gaba_2,#00993A
1967,DMH-LHA Gsx1 Gaba_2,#664599
1968,DMH-LHA Gsx1 Gaba_2,#FF4D53
1969,DMH-LHA Gsx1 Gaba_2,#2E2600
1970,DMH-LHA Gsx1 Gaba_2,#992E3B
1971,DMH-LHA Gsx1 Gaba_2,#74FF73
1972,DMH-LHA Gsx1 Gaba_2,#921799
1973,DMH-LHA Gsx1 Gaba_2,#5CC2CC
1974,DMH-LHA Gsx1 Gaba_2,#998545
1975,DMH-LHA Gsx1 Gaba_2,#2E9935
1976,DMH-LHA Gsx1 Gaba_2,#00DA00
1977,DMH-LHA Gsx1 Gaba_2,#990054
1978,DMH-LHA Gsx1 Gaba_2,#9EFF26
1979,DMH-LHA Gsx1 Gaba_2,#701FCC
1980,DMH-LHA Gsx1 Gaba_2,#2F9917
1981,PVHd-DMH Lhx6 Gaba_1,#4DFF54
1982,PVHd-DMH Lhx6 Gaba_1,#FFA026
1983,PVHd-DMH Lhx6 Gaba_1,#263D00
1984,PVHd-DMH Lhx6 Gaba_1,#987300
1985,PVHd-DMH Lhx6 Gaba_1,#FF73AE
1986,PVHd-DMH Lhx6 Gaba_1,#3DCC5E
1987,PVHd-DMH Lhx6 Gaba_1,#177699
1988,PVHd-DMH Lhx6 Gaba_2,#994577
1989,PVHd-DMH Lhx6 Gaba_2,#005B99
1990,PVHd-DMH Lhx6 Gaba_2,#191799
1991,PVHd-DMH Lhx6 Gaba_2,#007199
1992,PVHd-DMH Lhx6 Gaba_2,#C3FF73
1993,PVHd-DMH Lhx6 Gaba_2,#4DFF59
1994,PVHd-DMH Lhx6 Gaba_2,#9BCC3D
1995,PVHd-DMH Lhx6 Gaba_2,#7E992E
1996,PVHd-DMH Lhx6 Gaba_2,#B9FF26
1997,PVHd-DMH Lhx6 Gaba_3,#738800
1998,PVHd-DMH Lhx6 Gaba_3,#FF7376
1999,PVHd-DMH Lhx6 Gaba_3,#CC5CBE
2000,PVHd-DMH Lhx6 Gaba_3,#2E2E99
2001,PVHd-DMH Lhx6 Gaba_4,#909945
2002,PVHd-DMH Lhx6 Gaba_4,#4DF300
2003,PVHd-DMH Lhx6 Gaba_4,#001C00
2004,TU-ARH Otp Six6 Gaba_1,#006C99
2005,TU-ARH Otp Six6 Gaba_1,#269A00
2006,TU-ARH Otp Six6 Gaba_1,#1FCC33
2007,TU-ARH Otp Six6 Gaba_1,#5CCC9B
2008,TU-ARH Otp Six6 Gaba_1,#991760
2009,TU-ARH Otp Six6 Gaba_1,#994574
2010,TU-ARH Otp Six6 Gaba_1,#3DBACC
2011,TU-ARH Otp Six6 Gaba_2,#FE7300
2012,TU-ARH Otp Six6 Gaba_2,#00FFE4
2013,TU-ARH Otp Six6 Gaba_2,#000D99
2014,TU-ARH Otp Six6 Gaba_2,#CC5F5C
2015,TU-ARH Otp Six6 Gaba_2,#994817
2016,TU-ARH Otp Six6 Gaba_2,#231FCC
2017,TU-ARH Otp Six6 Gaba_2,#FFFB4D
2018,TU-ARH Otp Six6 Gaba_2,#7E2E99
2019,TU-ARH Otp Six6 Gaba_2,#5C00CC
2020,TU-ARH Otp Six6 Gaba_3,#FF4D56
2021,TU-ARH Otp Six6 Gaba_3,#7B5CCC
2022,TU-ARH Otp Six6 Gaba_3,#006499
2023,TU-ARH Otp Six6 Gaba_3,#CC5CC4
2024,TU-ARH Otp Six6 Gaba_3,#410099
2025,TU-ARH Otp Six6 Gaba_3,#1F37CC
2026,TU-ARH Otp Six6 Gaba_3,#179937
2027,TU-ARH Otp Six6 Gaba_3,#CC0006
2028,TMd Foxd2 Gaba,#569900
2029,TMd Foxd2 Gaba,#FFFD26
2030,TMd Foxd2 Gaba,#5C8FCC
2031,TMd Foxd2 Gaba,#B31FCC
2032,TMd Foxd2 Gaba,#992E6B
2033,TMd Foxd2 Gaba,#FFF726
2034,TMd Foxd2 Gaba,#005800
2035,TMd Foxd2 Gaba,#8B9900
2036,TMd Foxd2 Gaba,#990047
2037,PVpo-VMPO-MPN Hmx2 Gaba_1,#3DCC52
2038,PVpo-VMPO-MPN Hmx2 Gaba_1,#003800
2039,PVpo-VMPO-MPN Hmx2 Gaba_1,#179979
2040,PVpo-VMPO-MPN Hmx2 Gaba_1,#174299
2041,PVpo-VMPO-MPN Hmx2 Gaba_1,#FF004B
2042,PVpo-VMPO-MPN Hmx2 Gaba_1,#FF26D4
2043,PVpo-VMPO-MPN Hmx2 Gaba_1,#5B9945
2044,PVpo-VMPO-MPN Hmx2 Gaba_1,#37992E
2045,PVpo-VMPO-MPN Hmx2 Gaba_1,#00FF50
2046,PVpo-VMPO-MPN Hmx2 Gaba_1,#995E2E
2047,PVpo-VMPO-MPN Hmx2 Gaba_1,#4DC600
2048,PVpo-VMPO-MPN Hmx2 Gaba_1,#CC611F
2049,PVpo-VMPO-MPN Hmx2 Gaba_1,#FFDD73
2050,PVpo-VMPO-MPN Hmx2 Gaba_1,#430099
2051,PVpo-VMPO-MPN Hmx2 Gaba_1,#73F300
2052,PVpo-VMPO-MPN Hmx2 Gaba_1,#7800CC
2053,PVpo-VMPO-MPN Hmx2 Gaba_1,#997317
2054,PVpo-VMPO-MPN Hmx2 Gaba_1,#CC8F1F
2055,PVpo-VMPO-MPN Hmx2 Gaba_2,#A21FCC
2056,PVpo-VMPO-MPN Hmx2 Gaba_2,#190099
2057,PVpo-VMPO-MPN Hmx2 Gaba_2,#9A2600
2058,PVpo-VMPO-MPN Hmx2 Gaba_2,#972600
2059,PVpo-VMPO-MPN Hmx2 Gaba_2,#CC1F72
2060,PVpo-VMPO-MPN Hmx2 Gaba_2,#62FF4D
2061,PVpo-VMPO-MPN Hmx2 Gaba_2,#B55CCC
2062,PVpo-VMPO-MPN Hmx2 Gaba_2,#996B2E
2063,PVpo-VMPO-MPN Hmx2 Gaba_2,#74992E
2064,PVpo-VMPO-MPN Hmx2 Gaba_2,#CC002D
2065,PVpo-VMPO-MPN Hmx2 Gaba_2,#7ECC5C
2066,PVpo-VMPO-MPN Hmx2 Gaba_2,#459099
2067,PVpo-VMPO-MPN Hmx2 Gaba_2,#CBFF26
2068,PVpo-VMPO-MPN Hmx2 Gaba_2,#00EF00
2069,PVpo-VMPO-MPN Hmx2 Gaba_2,#008E99
2070,PVpo-VMPO-MPN Hmx2 Gaba_2,#FF00E7
2071,PVpo-VMPO-MPN Hmx2 Gaba_3,#522600
2072,PVpo-VMPO-MPN Hmx2 Gaba_3,#A45CCC
2073,PVpo-VMPO-MPN Hmx2 Gaba_3,#80CC1F
2074,PVpo-VMPO-MPN Hmx2 Gaba_3,#2C1FCC
2075,PVpo-VMPO-MPN Hmx2 Gaba_3,#CC007C
2076,PVpo-VMPO-MPN Hmx2 Gaba_3,#8A1FCC
2077,PVpo-VMPO-MPN Hmx2 Gaba_4,#178599
2078,PVpo-VMPO-MPN Hmx2 Gaba_4,#03CC00
2079,PVpo-VMPO-MPN Hmx2 Gaba_5,#7D992E
2080,PVpo-VMPO-MPN Hmx2 Gaba_5,#998C2E
2081,PVpo-VMPO-MPN Hmx2 Gaba_5,#00FF73
2082,PVpo-VMPO-MPN Hmx2 Gaba_5,#459964
2083,PVpo-VMPO-MPN Hmx2 Gaba_5,#FF4D85
2084,PVpo-VMPO-MPN Hmx2 Gaba_5,#753DCC
2085,PVpo-VMPO-MPN Hmx2 Gaba_6,#00FFAF
2086,PVpo-VMPO-MPN Hmx2 Gaba_6,#C6CC5C
2087,PVpo-VMPO-MPN Hmx2 Gaba_6,#462600
2088,PVpo-VMPO-MPN Hmx2 Gaba_6,#004ECC
2089,PVpo-VMPO-MPN Hmx2 Gaba_6,#7C9900
2090,DMH Hmx2 Gaba_1,#3DCC5A
2091,DMH Hmx2 Gaba_1,#994A17
2092,DMH Hmx2 Gaba_1,#779917
2093,DMH Hmx2 Gaba_1,#994400
2094,DMH Hmx2 Gaba_1,#DEFF4D
2095,DMH Hmx2 Gaba_1,#CC7A5C
2096,DMH Hmx2 Gaba_1,#737300
2097,DMH Hmx2 Gaba_1,#FF6D26
2098,DMH Hmx2 Gaba_1,#AFCC3D
2099,DMH Hmx2 Gaba_1,#991755
2100,DMH Hmx2 Gaba_1,#4DFA00
2101,DMH Hmx2 Gaba_2,#738A00
2102,DMH Hmx2 Gaba_2,#994F45
2103,DMH Hmx2 Gaba_2,#3700CC
2104,DMH Hmx2 Gaba_2,#584599
2105,DMH Hmx2 Gaba_2,#FF007D
2106,DMH Hmx2 Gaba_2,#CC3D72
2107,DMH Hmx2 Gaba_2,#26FF35
2108,DMH Hmx2 Gaba_2,#FF4326
2109,DMH Hmx2 Gaba_2,#781799
2110,DMH Hmx2 Gaba_3,#CC2A1F
2111,DMH Hmx2 Gaba_3,#73FF9E
2112,DMH Hmx2 Gaba_3,#00FF65
2113,DMH Hmx2 Gaba_3,#512E99
2114,DMH Hmx2 Gaba_3,#5F0099
2115,DMH Hmx2 Gaba_3,#559917
2116,DMH Hmx2 Gaba_3,#B64D00
2117,DMH Hmx2 Gaba_3,#FF9500
2118,DMH Hmx2 Gaba_3,#174099
2119,DMH Hmx2 Gaba_4,#FF267A
2120,DMH Hmx2 Gaba_4,#4DFF81
2121,DMH Hmx2 Gaba_4,#45998E
2122,DMH Hmx2 Gaba_4,#73FF91
2123,DMH Hmx2 Gaba_4,#E9FF26
2124,DMH Hmx2 Gaba_4,#009934
2125,DMH Hmx2 Gaba_5,#FF4DE3
2126,DMH Hmx2 Gaba_5,#FFF400
2127,DMH Hmx2 Gaba_5,#26A000
2128,DMH Hmx2 Gaba_5,#73FF83
2129,DMH Hmx2 Gaba_5,#4F2E99
2130,DMH Hmx2 Gaba_5,#0B0000
2131,DMH Hmx2 Gaba_6,#1F30CC
2132,DMH Hmx2 Gaba_6,#8A0000
2133,DMH Hmx2 Gaba_6,#75992E
2134,MPO-MPN Glut_1,#980000
2135,MPO-MPN Glut_1,#FFE600
2136,MPO-MPN Glut_1,#CC3D79
2137,MPO-MPN Glut_1,#45995D
2138,MPO-MPN Glut_1,#FF914D
2139,MPO-MPN Glut_1,#4DFF8D
2140,MPO-MPN Glut_1,#5CAFCC
2141,MPO-MPN Glut_1,#73FB00
2142,MPO-MPN Glut_1,#F8FF73
2143,MPO-MPN Glut_2,#2E7A99
2144,MPO-MPN Glut_2,#2600CC
2145,MPO-MPN Glut_2,#46CC3D
2146,MPO-MPN Glut_2,#32FF00
2147,MPO-MPN Glut_2,#97FF73
2148,MPO-MPN Glut_2,#120000
2149,MPO-MPN Glut_2,#CCAA3D
2150,MPO-MPN Glut_3,#CCA51F
2151,MPO-MPN Glut_3,#FFE826
2152,MPO-MPN Glut_3,#1FCC54
2153,MPO-MPN Glut_3,#3DCC44
2154,MPO-MPN Glut_3,#C1CC1F
2155,MPO-MPN Glut_4,#CC5C94
2156,MPO-MPN Glut_4,#32FF26
2157,MPO-MPN Glut_4,#C1CC5C
2158,MPO-MPN Glut_4,#CC7B00
